station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
RDU,2023-05-31 01:51,64.00,62.00,93.54,60.00,8.00,0.01,30.09,1018.50,7.00,M,FEW,BKN,OVC,M,400.00,700.00,1400.00,M,-DZ,M,M,M,M,M,M,64.00,KRDU 310551Z 06008KT 7SM -DZ FEW004 BKN007 OVC014 18/17 A3009 RMK AO2 SLP185 P0001 60001 T01780167 10189 20178 58006,M
RDU,2023-05-31 02:38,64.00,61.00,89.97,40.00,5.00,T,30.09,M,10.00,M,SCT,OVC,M,M,700.00,1500.00,M,M,M,M,M,M,M,M,M,64.00,KRDU 310638Z 04005KT 10SM SCT007 OVC015 18/16 A3009 RMK AO2 DZE08 P0000 T01780161,M
RDU,2023-05-31 02:51,64.00,61.00,89.97,20.00,3.00,T,30.09,1018.40,10.00,M,SCT,BKN,OVC,M,700.00,1500.00,2200.00,M,M,M,M,M,M,M,M,64.00,KRDU 310651Z 02003KT 10SM SCT007 BKN015 OVC022 18/16 A3009 RMK AO2 DZE08 SLP184 P0000 T01780161,M
RDU,2023-05-31 03:22,64.00,61.00,89.97,20.00,5.00,0.00,30.08,M,10.00,M,BKN,BKN,OVC,M,700.00,1500.00,2200.00,M,M,M,M,M,M,M,M,64.00,KRDU 310722Z 02005KT 10SM BKN007 BKN015 OVC022 18/16 A3008 RMK AO2 T01780161,M
RDU,2023-05-31 03:51,64.00,61.00,89.97,30.00,4.00,T,30.09,1018.40,5.00,M,BKN,BKN,OVC,M,600.00,1200.00,2000.00,M,-DZ BR,M,M,M,M,M,M,64.00,KRDU 310751Z 03004KT 5SM -DZ BR BKN006 BKN012 OVC020 18/16 A3009 RMK AO2 DZB48 SLP184 P0000 T01780161,M
RDU,2023-05-31 04:51,64.00,62.00,93.54,40.00,6.00,T,30.10,1018.90,5.00,M,BKN,BKN,OVC,M,600.00,1200.00,2000.00,M,-DZ BR,M,M,M,M,M,M,64.00,KRDU 310851Z 04006KT 5SM -DZ BR BKN006 BKN012 OVC020 18/17 A3010 RMK AO2 SLP189 P0000 60000 T01780167 53004,M
RDU,2023-05-31 05:41,64.00,62.00,93.54,40.00,4.00,T,30.11,M,1.50,M,BKN,BKN,OVC,M,600.00,1200.00,2000.00,M,-DZ BR,M,M,M,M,M,M,64.00,KRDU 310941Z 04004KT 1 1/2SM -DZ BR BKN006 BKN012 OVC020 18/17 A3011 RMK AO2 SFC VIS 3 P0000 T01780167,M
RDU,2023-05-31 05:51,64.00,62.00,93.54,40.00,5.00,T,30.11,1019.40,1.50,M,BKN,BKN,OVC,M,500.00,1200.00,2000.00,M,-DZ BR,M,M,M,M,M,M,64.00,KRDU 310951Z 04005KT 1 1/2SM -DZ BR BKN005 BKN012 OVC020 18/17 A3011 RMK AO2 SFC VIS 2 1/2 SLP194 P0000 T01780167,M
RDU,2023-05-31 06:51,64.00,61.00,89.97,30.00,5.00,0.01,30.13,1019.90,1.50,M,BKN,BKN,OVC,M,700.00,1100.00,2000.00,M,BR,M,M,M,M,M,M,64.00,KRDU 311051Z 03005KT 1 1/2SM BR BKN007 BKN011 OVC020 18/16 A3013 RMK AO2 SFC VIS 3 DZE33 SLP199 P0001 T01780161,M
RDU,2023-05-31 07:26,64.00,61.00,89.97,20.00,6.00,0.00,30.13,M,1.50,M,BKN,OVC,M,M,400.00,1100.00,M,M,BR,M,M,M,M,M,M,64.00,KRDU 311126Z 02006KT 1 1/2SM BR BKN004 OVC011 18/16 A3013 RMK AO2 SFC VIS 4 T01780161,M
RDU,2023-05-31 07:51,63.00,61.00,93.18,30.00,6.00,0.00,30.14,1020.20,1.50,M,BKN,OVC,M,M,400.00,1100.00,M,M,BR,M,M,M,M,M,M,63.00,KRDU 311151Z 03006KT 1 1/2SM BR BKN004 OVC011 17/16 A3014 RMK AO2 SFC VIS 4 SLP202 60001 70003 T01720161 10178 20172 51012,M
RDU,2023-05-31 07:56,63.00,61.00,93.18,20.00,7.00,0.00,30.14,M,3.00,M,BKN,OVC,M,M,400.00,1100.00,M,M,BR,M,M,M,M,M,M,63.00,KRDU 311156Z 02007KT 3SM BR BKN004 OVC011 17/16 A3014 RMK AO2 SFC VIS 4 T01720161,M
RDU,2023-05-31 08:17,64.00,61.00,89.97,40.00,7.00,0.00,30.14,M,3.00,M,BKN,OVC,M,M,500.00,1100.00,M,M,BR,M,M,M,M,M,M,64.00,KRDU 311217Z 04007KT 3SM BR BKN005 OVC011 18/16 A3014 RMK AO2 SFC VIS 4 T01780161,M
RDU,2023-05-31 08:51,64.00,60.00,87.14,40.00,10.00,0.00,30.14,1020.50,3.00,M,BKN,BKN,M,M,700.00,1200.00,M,M,BR,M,M,M,M,M,M,64.00,KRDU 311251Z 04010KT 3SM BR BKN007 BKN012 18/16 A3014 RMK AO2 SFC VIS 5 SLP205 T01780156,M
RDU,2023-05-31 09:51,66.00,61.00,83.91,50.00,7.00,0.00,30.15,1020.70,3.00,M,BKN,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,66.00,KRDU 311351Z 05007KT 3SM BKN010 19/16 A3015 RMK AO2 SFC VIS 7 SLP207 T01890161,M
RDU,2023-05-31 10:38,69.00,61.00,75.40,50.00,7.00,0.00,30.14,M,3.00,M,BKN,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,69.10,KRDU 311438Z 05007KT 3SM BKN015 21/16 A3014 RMK AO2 SFC VIS 10 BKN V SCT T02060161,M
RDU,2023-05-31 10:51,71.00,62.00,73.22,70.00,7.00,0.00,30.14,1020.40,3.00,M,BKN,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,71.10,KRDU 311451Z 07007KT 3SM BKN018 22/17 A3014 RMK AO2 SFC VIS 10 SLP204 BKN V SCT T02170167 50002,M
RDU,2023-05-31 11:51,74.00,62.00,66.61,50.00,9.00,0.00,30.14,1020.30,10.00,M,BKN,BKN,M,M,2400.00,4500.00,M,M,M,M,M,M,M,M,M,73.90,KRDU 311551Z 05009KT 10SM BKN024 BKN045 23/17 A3014 RMK AO2 SLP203 BKN024 V SCT T02330167,M
RDU,2023-05-31 12:36,76.00,60.00,58.04,60.00,8.00,0.00,30.13,M,10.00,18.00,SCT,BKN,M,M,2800.00,4500.00,M,M,M,M,M,M,M,M,M,75.90,KRDU 311636Z 06008G18KT 10SM SCT028 BKN045 24/16 A3013 RMK AO2 T02440156,M
RDU,2023-05-31 12:51,76.00,60.00,58.04,30.00,7.00,0.00,30.13,1019.80,10.00,15.00,SCT,SCT,BKN,M,3000.00,4500.00,25000.00,M,M,M,M,M,M,M,M,75.90,KRDU 311651Z 03007G15KT 10SM SCT030 SCT045 BKN250 24/16 A3013 RMK AO2 SLP198 T02440156,M
RDU,2023-05-31 13:51,78.00,58.00,49.87,20.00,7.00,0.00,30.11,1019.10,10.00,M,SCT,SCT,BKN,M,3800.00,5000.00,25000.00,M,M,M,M,M,M,M,M,78.10,KRDU 311751Z 02007KT 10SM SCT038 SCT050 BKN250 26/14 A3011 RMK AO2 SLP191 T02560144 10261 20172 58013,M
RDU,2023-05-31 14:51,80.00,59.00,48.58,90.00,8.00,0.00,30.10,1018.90,10.00,M,BKN,BKN,M,M,4500.00,25000.00,M,M,M,M,M,M,M,M,M,80.76,KRDU 311851Z 09008KT 10SM BKN045 BKN250 27/15 A3010 RMK AO2 SLP189 T02670150,M
RDU,2023-05-31 15:51,80.00,60.00,50.52,40.00,6.00,0.00,30.09,1018.50,10.00,M,BKN,BKN,M,M,4500.00,25000.00,M,M,M,M,M,M,M,M,M,80.94,KRDU 311951Z 04006KT 10SM BKN045 BKN250 27/16 A3009 RMK AO2 SLP185 T02670156,M
RDU,2023-05-31 16:51,78.00,60.00,53.95,60.00,7.00,0.00,30.08,1018.10,10.00,M,SCT,BKN,M,M,4500.00,25000.00,M,M,M,M,M,M,M,M,M,78.10,KRDU 312051Z 06007KT 10SM SCT045 BKN250 26/16 A3008 RMK AO2 SLP181 T02560156 58009,M
RDU,2023-05-31 17:51,79.00,61.00,54.08,40.00,8.00,0.00,30.07,1017.90,10.00,M,SCT,BKN,M,M,4500.00,25000.00,M,M,M,M,M,M,M,M,M,79.00,KRDU 312151Z 04008KT 10SM SCT045TCU BKN250 26/16 A3007 RMK AO2 SLP179 TCU SE-S T02610161,M
RDU,2023-05-31 18:51,78.00,62.00,57.92,50.00,7.00,0.00,30.07,1017.80,10.00,M,SCT,BKN,BKN,M,3700.00,8500.00,25000.00,M,M,M,M,M,M,M,M,78.10,KRDU 312251Z 05007KT 10SM SCT037CB BKN085 BKN250 26/17 A3007 RMK AO2 SLP178 CB S MOV SW TCU NE T02560167,M
RDU,2023-05-31 19:51,76.00,62.00,62.30,80.00,6.00,0.00,30.07,1018.00,10.00,M,FEW,SCT,BKN,M,3700.00,8500.00,25000.00,M,M,M,M,M,M,M,M,75.90,KRDU 312351Z 08006KT 10SM FEW037 SCT085 BKN250 24/17 A3007 RMK AO2 SLP180 TCU DSNT SW T02440167 10272 20244 55001,M
RDU,2023-05-31 20:51,73.00,63.00,70.87,90.00,6.00,0.00,30.08,1018.20,10.00,M,FEW,FEW,BKN,M,4000.00,8500.00,25000.00,M,M,M,M,M,M,M,M,73.00,KRDU 010051Z 09006KT 10SM FEW040 FEW085 BKN250 23/17 A3008 RMK AO2 SLP182 T02280172,M
RDU,2023-05-31 21:51,71.00,64.00,78.28,100.00,3.00,0.00,30.09,1018.70,10.00,M,FEW,BKN,BKN,M,4000.00,11000.00,25000.00,M,M,M,M,M,M,M,M,71.10,KRDU 010151Z 10003KT 10SM FEW040 BKN110 BKN250 22/18 A3009 RMK AO2 SLP187 T02170178,M
RDU,2023-05-31 22:51,70.00,64.00,81.27,80.00,3.00,0.00,30.10,1019.00,10.00,M,BKN,OVC,M,M,11000.00,25000.00,M,M,M,M,M,M,M,M,M,70.00,KRDU 010251Z 08003KT 10SM BKN110 OVC250 21/18 A3010 RMK AO2 SLP190 T02110178 53009,M
RDU,2023-05-31 23:51,67.00,63.00,87.28,0.00,0.00,0.00,30.10,1018.80,10.00,M,SCT,SCT,M,M,11000.00,25000.00,M,M,M,M,M,M,M,M,M,66.90,KRDU 010351Z 00000KT 10SM SCT110 SCT250 19/17 A3010 RMK AO2 SLP188 T01940172,M
RDU,2023-06-01 00:51,64.00,61.00,89.97,0.00,0.00,0.00,30.08,1018.10,10.00,M,FEW,FEW,M,M,11000.00,25000.00,M,M,M,M,M,M,M,M,M,64.00,KRDU 010451Z 00000KT 10SM FEW110 FEW250 18/16 A3008 RMK AO2 SLP181 T01780161 402720172,M
RDU,2023-06-01 01:51,64.00,61.00,89.97,20.00,3.00,0.00,30.06,1017.50,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,64.00,KRDU 010551Z 02003KT 10SM FEW250 18/16 A3006 RMK AO2 SLP175 T01780161 10244 20167 58015,M
RDU,2023-06-01 02:51,64.00,61.00,89.97,0.00,0.00,0.00,30.06,1017.50,10.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,64.00,KRDU 010651Z 00000KT 10SM FEW250 18/16 A3006 RMK AO2 SLP175 T01780161,M
RDU,2023-06-01 03:51,63.00,61.00,93.18,0.00,0.00,0.00,30.06,1017.40,7.00,M,FEW,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,63.00,KRDU 010751Z 00000KT 7SM FEW250 17/16 A3006 RMK AO2 SLP174 T01720161,M
RDU,2023-06-01 04:51,60.00,59.00,96.15,0.00,0.00,0.00,30.07,1017.90,7.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,60.10,KRDU 010851Z 00000KT 7SM SCT250 16/15 A3007 RMK AO2 SLP179 T01560150 53004,M
RDU,2023-06-01 05:51,61.00,59.00,93.12,330.00,3.00,0.00,30.07,1018.00,5.00,M,BKN,M,M,M,25000.00,M,M,M,BR,M,M,M,M,M,M,61.00,KRDU 010951Z 33003KT 5SM BR BKN250 16/15 A3007 RMK AO2 SLP180 T01610150,M
RDU,2023-06-01 06:51,62.00,60.00,93.16,360.00,3.00,0.00,30.08,1018.40,7.00,M,FEW,BKN,M,M,500.00,25000.00,M,M,M,M,M,M,M,M,M,62.10,KRDU 011051Z 36003KT 7SM FEW005 BKN250 17/16 A3008 RMK AO2 SLP184 T01670156,M
RDU,2023-06-01 07:51,65.00,60.00,84.44,30.00,6.00,0.00,30.09,1018.60,10.00,M,FEW,BKN,M,M,800.00,25000.00,M,M,M,M,M,M,M,M,M,64.90,KRDU 011151Z 03006KT 10SM FEW008 BKN250 18/16 A3009 RMK AO2 SLP186 T01830156 10183 20150 53007,M
RDU,2023-06-01 08:51,69.00,60.00,73.03,30.00,6.00,0.00,30.09,1018.60,10.00,M,SCT,BKN,M,M,1800.00,25000.00,M,M,M,M,M,M,M,M,M,69.10,KRDU 011251Z 03006KT 10SM SCT018 BKN250 21/16 A3009 RMK AO2 SLP186 T02060156,M
RDU,2023-06-01 09:04,69.00,60.00,73.03,40.00,7.00,0.00,30.09,M,10.00,M,BKN,BKN,M,M,1900.00,25000.00,M,M,M,M,M,M,M,M,M,69.10,KRDU 011304Z 04007KT 10SM BKN019 BKN250 21/16 A3009 RMK AO2 T02060156,M
RDU,2023-06-01 09:51,71.00,59.00,65.58,20.00,8.00,0.00,30.09,1018.60,10.00,M,SCT,BKN,OVC,M,1900.00,3800.00,25000.00,M,M,M,M,M,M,M,M,71.10,KRDU 011351Z 02008KT 10SM SCT019 BKN038 OVC250 22/15 A3009 RMK AO2 SLP186 T02170150,M
RDU,2023-06-01 10:51,72.00,61.00,68.31,30.00,7.00,0.00,30.08,1018.40,10.00,M,FEW,SCT,BKN,BKN,2400.00,3600.00,4500.00,25000.00,M,M,M,M,M,M,M,72.00,KRDU 011451Z 03007KT 350V070 10SM FEW024 SCT036 BKN045 BKN250 22/16 A3008 RMK AO2 SLP184 T02220161 58002,M
RDU,2023-06-01 11:51,75.00,62.00,64.20,30.00,10.00,0.00,30.08,1018.10,10.00,M,SCT,BKN,BKN,M,2600.00,4800.00,25000.00,M,M,M,M,M,M,M,M,75.00,KRDU 011551Z 03010KT 350V060 10SM SCT026 BKN048 BKN250 24/17 A3008 RMK AO2 SLP181 T02390167,M
RDU,2023-06-01 12:51,75.00,62.00,64.20,M,6.00,0.00,30.06,1017.50,10.00,M,BKN,BKN,BKN,M,2600.00,3500.00,25000.00,M,M,M,M,M,M,M,M,75.00,KRDU 011651Z VRB06KT 10SM BKN026 BKN035 BKN250 24/17 A3006 RMK AO2 SLP175 T02390167,M
RDU,2023-06-01 13:51,74.00,64.00,71.21,30.00,12.00,T,30.04,1017.00,10.00,17.00,BKN,BKN,BKN,M,2300.00,3500.00,25000.00,M,-RA,M,M,M,M,M,M,73.90,KRDU 011751Z 03012G17KT 10SM -RA BKN023 BKN035 BKN250 23/18 A3004 RMK AO2 RAB23 SLP170 P0000 60000 T02330178 10250 20183 58014,M
RDU,2023-06-01 14:51,76.00,65.00,68.73,30.00,4.00,T,30.04,1016.80,10.00,M,BKN,BKN,BKN,M,2500.00,4000.00,25000.00,M,M,M,M,M,M,M,M,75.90,KRDU 011851Z 03004KT 10SM BKN025 BKN040 BKN250 24/18 A3004 RMK AO2 RAE00 SLP168 P0000 T02440183,M
RDU,2023-06-01 15:03,76.00,66.00,71.41,10.00,7.00,0.00,30.04,M,10.00,M,SCT,BKN,BKN,M,3000.00,4500.00,25000.00,M,M,M,M,M,M,M,M,75.90,KRDU 011903Z 01007KT 350V050 10SM SCT030 BKN045 BKN250 24/19 A3004 RMK AO2 T02440189,M
RDU,2023-06-01 15:51,73.00,67.00,81.20,30.00,6.00,T,30.03,1016.30,8.00,M,SCT,BKN,BKN,M,2500.00,3500.00,25000.00,M,-RA,M,M,M,M,M,M,73.00,KRDU 011951Z 03006KT 8SM -RA SCT025 BKN035 BKN250 23/19 A3003 RMK AO2 RAB41 SLP163 P0000 T02280194,M
RDU,2023-06-01 16:51,79.00,66.00,64.45,30.00,10.00,T,30.01,1015.80,10.00,15.00,FEW,SCT,SCT,M,2500.00,3500.00,25000.00,M,M,M,M,M,M,M,M,79.00,KRDU 012051Z 03010G15KT 10SM FEW025 SCT035 SCT250 26/19 A3001 RMK AO2 RAE1956 SLP158 P0000 60000 T02610189 58012,M
RDU,2023-06-01 17:51,70.00,66.00,87.14,20.00,5.00,0.03,30.01,1015.90,8.00,M,FEW,BKN,BKN,M,2500.00,4000.00,25000.00,M,-RA,M,M,M,M,M,M,70.00,KRDU 012151Z 02005KT 8SM -RA FEW025 BKN040 BKN250 21/19 A3001 RMK AO2 RAB36 SLP159 P0003 T02110189,M
RDU,2023-06-01 18:51,74.00,69.00,84.97,0.00,0.00,T,30.00,1015.50,10.00,M,FEW,SCT,SCT,M,4500.00,7500.00,25000.00,M,M,M,M,M,M,M,M,73.90,KRDU 012251Z 00000KT 10SM FEW045 SCT075 SCT250 23/21 A3000 RMK AO2 RAE02 SLP155 P0000 T02330206,M
RDU,2023-06-01 19:51,73.00,68.00,84.34,360.00,4.00,0.00,29.99,1015.30,10.00,M,FEW,SCT,SCT,M,4500.00,7500.00,25000.00,M,M,M,M,M,M,M,M,73.00,KRDU 012351Z 36004KT 10SM FEW045 SCT075 SCT250 23/20 A2999 RMK AO2 SLP153 60003 T02280200 10267 20211 58005,M
RDU,2023-06-01 20:51,70.00,66.00,87.14,30.00,7.00,0.00,30.00,1015.40,10.00,M,FEW,SCT,SCT,M,2000.00,7000.00,25000.00,M,M,M,M,M,M,M,M,70.00,KRDU 020051Z 03007KT 10SM FEW020 SCT070 SCT250 21/19 A3000 RMK AO2 SLP154 T02110189,M
RDU,2023-06-01 21:51,69.00,66.00,89.86,40.00,6.00,0.00,30.01,1015.90,10.00,M,FEW,BKN,BKN,M,2000.00,6000.00,25000.00,M,M,M,M,M,M,M,M,69.10,KRDU 020151Z 04006KT 10SM FEW020 BKN060 BKN250 21/19 A3001 RMK AO2 SLP159 T02060189,M
RDU,2023-06-01 22:51,69.00,67.00,92.71,10.00,4.00,0.00,30.02,1016.10,10.00,M,SCT,BKN,BKN,M,2000.00,5000.00,25000.00,M,M,M,M,M,M,M,M,69.10,KRDU 020251Z 01004KT 10SM SCT020 BKN050 BKN250 21/19 A3002 RMK AO2 SLP161 T02060194 53008,M
RDU,2023-06-01 23:51,68.00,66.00,93.32,30.00,5.00,0.00,30.01,1015.70,10.00,M,FEW,FEW,FEW,BKN,900.00,3000.00,5000.00,25000.00,M,M,M,M,M,M,M,68.00,KRDU 020351Z 03005KT 10SM FEW009 FEW030 FEW050 BKN250 20/19 A3001 RMK AO2 SLP157 T02000189,M
RDU,2023-06-02 00:19,68.00,65.00,89.81,60.00,6.00,0.00,30.01,M,10.00,M,BKN,BKN,M,M,1000.00,25000.00,M,M,M,M,M,M,M,M,M,68.00,KRDU 020419Z 06006KT 10SM BKN010 BKN250 20/18 A3001 RMK AO2 T02000183,M
RDU,2023-06-02 00:39,68.00,65.00,89.81,40.00,6.00,0.00,30.00,M,10.00,M,FEW,FEW,BKN,M,700.00,2800.00,25000.00,M,M,M,M,M,M,M,M,68.00,KRDU 020439Z 04006KT 10SM FEW007 FEW028 BKN250 20/18 A3000 RMK AO2 T02000183,M
RDU,2023-06-02 00:51,68.00,65.00,89.81,40.00,5.00,0.00,29.99,1015.30,10.00,M,BKN,BKN,BKN,M,800.00,2800.00,25000.00,M,M,M,M,M,M,M,M,68.00,KRDU 020451Z 04005KT 10SM BKN008 BKN028 BKN250 20/18 A2999 RMK AO2 SLP153 T02000183 402670150,M
RDU,2023-06-02 01:03,67.00,65.00,93.29,30.00,3.00,0.00,29.99,M,10.00,M,FEW,FEW,FEW,BKN,700.00,1500.00,2800.00,25000.00,M,M,M,M,M,M,M,66.90,KRDU 020503Z 03003KT 10SM FEW007 FEW015 FEW028 BKN250 19/18 A2999 RMK AO2 T01940183,M
RDU,2023-06-02 01:51,67.00,64.00,90.40,0.00,0.00,0.00,29.97,1014.60,3.00,M,FEW,FEW,FEW,BKN,700.00,1500.00,4900.00,25000.00,BR,M,M,M,M,M,M,66.90,KRDU 020551Z 00000KT 3SM BR FEW007 FEW015 FEW049 BKN250 19/18 A2997 RMK AO2 SLP146 T01940178 10228 20194 58015,M
RDU,2023-06-02 02:10,66.00,64.00,93.26,10.00,4.00,0.00,29.97,M,1.00,M,BKN,BKN,M,M,200.00,25000.00,M,M,BR,M,M,M,M,M,M,66.00,KRDU 020610Z 01004KT 1SM BR BKN002 BKN250 19/18 A2997 RMK AO2 T01890178,M
RDU,2023-06-02 02:51,66.00,65.00,96.24,30.00,4.00,0.00,29.96,1014.20,7.00,M,BKN,BKN,M,M,200.00,25000.00,M,M,M,M,M,M,M,M,M,66.00,KRDU 020651Z 03004KT 7SM BKN002 BKN250 19/18 A2996 RMK AO2 SLP142 T01890183,M
RDU,2023-06-02 02:59,66.00,64.00,93.26,30.00,4.00,0.00,29.96,M,7.00,M,FEW,BKN,M,M,200.00,25000.00,M,M,M,M,M,M,M,M,M,66.00,KRDU 020659Z 03004KT 7SM FEW002 BKN250 19/18 A2996 RMK AO2 T01890178,M
RDU,2023-06-02 03:51,66.00,64.00,93.26,0.00,0.00,0.00,29.95,1013.90,4.00,M,FEW,BKN,M,M,200.00,25000.00,M,M,BR,M,M,M,M,M,M,66.00,KRDU 020751Z 00000KT 4SM BR FEW002 BKN250 19/18 A2995 RMK AO2 SLP139 T01890178,M
RDU,2023-06-02 04:04,66.00,64.00,93.26,20.00,3.00,0.00,29.95,M,0.50,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,66.00,KRDU 020804Z 02003KT 1/2SM BR OVC002 19/18 A2995 RMK AO2 SFC VIS 1 T01890178,M
RDU,2023-06-02 04:29,66.00,65.00,96.24,30.00,4.00,0.00,29.95,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,66.00,KRDU 020829Z 03004KT 1/4SM FG OVC001 19/18 A2995 RMK AO2 SFC VIS 1/2 T01890183,M
RDU,2023-06-02 04:51,66.00,65.00,96.24,10.00,4.00,0.00,29.94,1013.50,0.25,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,66.00,KRDU 020851Z 01004KT 1/4SM BR OVC002 19/18 A2994 RMK AO2 SFC VIS 3/4 SLP135 T01890183 56010,M
RDU,2023-06-02 05:51,66.00,64.00,93.26,M,3.00,0.00,29.96,1014.00,0.25,M,OVC,M,M,M,200.00,M,M,M,FG,M,M,M,M,M,M,66.00,KRDU 020951Z VRB03KT 1/4SM FG OVC002 19/18 A2996 RMK AO2 SFC VIS 1/2 SLP140 T01890178,M
RDU,2023-06-02 06:04,66.00,64.00,93.26,0.00,0.00,0.00,29.96,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,66.00,KRDU 021004Z 00000KT 1/4SM FG OVC001 19/18 A2996 RMK AO2 T01890178,M
RDU,2023-06-02 06:17,66.00,64.00,93.26,M,3.00,0.00,29.97,M,0.00,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,66.00,KRDU 021017Z VRB03KT 0SM FG OVC001 19/18 A2997 RMK AO2 SFC VIS 1/4 T01890178,M
RDU,2023-06-02 06:51,66.00,65.00,96.24,0.00,0.00,0.00,29.97,1014.40,0.00,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,66.00,KRDU 021051Z 00000KT 0SM FG OVC001 19/18 A2997 RMK AO2 SFC VIS 1/4 SLP144 T01890183,M
RDU,2023-06-02 07:27,67.00,65.00,93.29,0.00,0.00,0.00,29.97,M,0.25,M,OVC,M,M,M,100.00,M,M,M,FG,M,M,M,M,M,M,66.90,KRDU 021127Z 00000KT 1/4SM FG OVC001 19/18 A2997 RMK AO2 T01940183,M
RDU,2023-06-02 07:40,67.00,65.00,93.29,40.00,4.00,0.00,29.97,M,0.75,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,66.90,KRDU 021140Z 04004KT 3/4SM BR OVC002 19/18 A2997 RMK AO2 T01940183,M
RDU,2023-06-02 07:51,67.00,65.00,93.29,40.00,7.00,0.00,29.97,1014.40,0.75,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,66.90,KRDU 021151Z 04007KT 3/4SM BR OVC002 19/18 A2997 RMK AO2 SLP144 70003 T01940183 10194 20183 51007,M
RDU,2023-06-02 08:15,68.00,66.00,93.32,30.00,7.00,0.00,29.97,M,1.50,M,OVC,M,M,M,300.00,M,M,M,BR,M,M,M,M,M,M,68.00,KRDU 021215Z 03007KT 1 1/2SM BR OVC003 20/19 A2997 RMK AO2 T02000189,M
RDU,2023-06-02 08:41,69.00,65.00,86.48,30.00,7.00,0.00,29.97,M,4.00,M,BKN,BKN,M,M,300.00,800.00,M,M,BR,M,M,M,M,M,M,69.10,KRDU 021241Z 03007KT 4SM BR BKN003 BKN008 21/18 A2997 RMK AO2 T02060183,M
RDU,2023-06-02 08:51,70.00,66.00,87.14,40.00,5.00,0.00,29.97,1014.50,6.00,M,BKN,BKN,M,M,400.00,1800.00,M,M,BR,M,M,M,M,M,M,70.00,KRDU 021251Z 04005KT 6SM BR BKN004 BKN018 21/19 A2997 RMK AO2 SLP145 T02110189,M
RDU,2023-06-02 09:23,71.00,64.00,78.28,50.00,9.00,0.00,29.97,M,6.00,M,SCT,BKN,BKN,M,400.00,800.00,1800.00,M,BR,M,M,M,M,M,M,71.10,KRDU 021323Z 05009KT 6SM BR SCT004 BKN008 BKN018 22/18 A2997 RMK AO2 T02170178,M
RDU,2023-06-02 09:51,72.00,65.00,78.35,60.00,8.00,0.00,29.96,1014.30,8.00,M,FEW,SCT,BKN,M,400.00,800.00,1800.00,M,M,M,M,M,M,M,M,72.00,KRDU 021351Z 06008KT 8SM FEW004 SCT008 BKN018 22/18 A2996 RMK AO2 SLP143 T02220183,M
RDU,2023-06-02 10:51,75.00,65.00,70.83,M,6.00,0.00,29.96,1014.20,8.00,M,SCT,BKN,BKN,M,1500.00,2500.00,25000.00,M,M,M,M,M,M,M,M,75.00,KRDU 021451Z VRB06KT 8SM SCT015 BKN025 BKN250 24/18 A2996 RMK AO2 SLP142 T02390183 58002,M
RDU,2023-06-02 11:38,78.00,61.00,55.71,40.00,10.00,0.00,29.95,M,10.00,19.00,SCT,BKN,M,M,2500.00,25000.00,M,M,M,M,M,M,M,M,M,78.10,KRDU 021538Z 04010G19KT 10SM SCT025 BKN250 26/16 A2995 RMK AO2 T02560161,M
RDU,2023-06-02 11:51,78.00,61.00,55.71,50.00,8.00,0.00,29.95,1013.80,10.00,M,SCT,BKN,M,M,2500.00,25000.00,M,M,M,M,M,M,M,M,M,78.10,KRDU 021551Z 05008KT 10SM SCT025 BKN250 26/16 A2995 RMK AO2 SLP138 T02560161,M
RDU,2023-06-02 12:51,80.00,59.00,48.58,50.00,9.00,0.00,29.94,1013.30,10.00,18.00,FEW,SCT,M,M,3000.00,25000.00,M,M,M,M,M,M,M,M,M,80.76,KRDU 021651Z 05009G18KT 10SM FEW030 SCT250 27/15 A2994 RMK AO2 SLP133 T02670150,M
RDU,2023-06-02 13:51,82.00,61.00,49.03,60.00,11.00,0.00,29.92,1012.70,10.00,17.00,SCT,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,82.62,KRDU 021751Z 06011G17KT 10SM SCT040 28/16 A2992 RMK AO2 SLP127 T02780161 10278 20194 58013,M
